sourced_precinct_id,vf_precinct_id,sourced_county,vf_precinct_county,sourced_precinct_name,vf_precinct_name,sourced_precinct_number,vf_precinct_code,sourced_ward,vf_precinct_ward,vf_precinct_count,polling_location_ids
330190023,22771,BONNEVILLE,BONNEVILLE,42,Bonneville - 42,42,42,,,281,440190023
330190022,224,BONNEVILLE,BONNEVILLE,49,Bonneville - 49,49,49,,,590,440190022
330190005,22506,BONNEVILLE,BONNEVILLE,7,Bonneville - 07,7,7,,,380,440190005
330190044,22544,BONNEVILLE,BONNEVILLE,21,Bonneville - 21,21,21,,,530,440190042
330190006,22403,BONNEVILLE,BONNEVILLE,22,Bonneville - 22,22,22,,,384,440190006
330190039,2213,BONNEVILLE,BONNEVILLE,3,Bonneville - 03,3,3,,,398,440190038
330190004,22423,BONNEVILLE,BONNEVILLE,16,Bonneville - 16,16,16,,,531,440190004
330190020,22310,BONNEVILLE,BONNEVILLE,26,Bonneville - 26,26,26,,,459,440190020
330190009,22316,BONNEVILLE,BONNEVILLE,9,Bonneville - 09,9,9,,,508,440190009
330190001,22336,BONNEVILLE,BONNEVILLE,5,Bonneville - 05,5,5,,,569,440190001
330190015,22383,BONNEVILLE,BONNEVILLE,6,Bonneville - 06,6,6,,,602,440190015
330190047,22559,BONNEVILLE,BONNEVILLE,44,Bonneville - 44,44,44,,,499,440190045
330190003,22534,BONNEVILLE,BONNEVILLE,50,Bonneville - 50,50,50,,,512,440190003
330190046,22761,BONNEVILLE,BONNEVILLE,58,Bonneville - 58,58,58,,,443,440190044
330190034,22333,BONNEVILLE,BONNEVILLE,59,Bonneville - 59,59,59,,,453,440190034
330190025,2290,BONNEVILLE,BONNEVILLE,57,Bonneville - 57,57,57,,,628,440190025
330190038,2259,BONNEVILLE,BONNEVILLE,27,Bonneville - 27,27,27,,,550,440190037
330190017,22436,BONNEVILLE,BONNEVILLE,25,Bonneville - 25,25,25,,,424,440190017
330190011,22264,BONNEVILLE,BONNEVILLE,10,Bonneville - 10,10,10,,,439,440190011
330190018,221,BONNEVILLE,BONNEVILLE,23,Bonneville - 23,23,23,,,553,440190018
330190030,22433,BONNEVILLE,BONNEVILLE,51,Bonneville - 51,51,51,,,470,440190030
330190016,22610,BONNEVILLE,BONNEVILLE,39,Bonneville - 39,39,39,,,402,440190016
330190028,2257,BONNEVILLE,BONNEVILLE,15,Bonneville - 15,15,15,,,642,440190028
330190013,22541,BONNEVILLE,BONNEVILLE,20,Bonneville - 20,20,20,,,524,440190013
330190048,22697,BONNEVILLE,BONNEVILLE,53,Bonneville - 53,53,53,,,627,440190045
330190042,22489,BONNEVILLE,BONNEVILLE,43,Bonneville - 43,43,43,,,584,440190041
330190014,22314,BONNEVILLE,BONNEVILLE,11,Bonneville - 11,11,11,,,448,440190014
330190008,22696,BONNEVILLE,BONNEVILLE,47,Bonneville - 47,47,47,,,502,440190008
330190010,22363,BONNEVILLE,BONNEVILLE,45,Bonneville - 45,45,45,,,492,440190010
330190002,22923,BONNEVILLE,BONNEVILLE,56,Bonneville - 56,56,56,,,24,440190002
330190043,2255,BONNEVILLE,BONNEVILLE,1,Bonneville - 01,1,1,,,563,440190042
330190024,22272,BONNEVILLE,BONNEVILLE,40,Bonneville - 40,40,40,,,488,440190024
330190037,22345,BONNEVILLE,BONNEVILLE,41,Bonneville - 41,41,41,,,608,440190036
330190045,22371,BONNEVILLE,BONNEVILLE,8,Bonneville - 08,8,8,,,485,440190043
330190029,22162,BONNEVILLE,BONNEVILLE,52,Bonneville - 52,52,52,,,680,440190029
330210003,22644,BOUNDARY,BOUNDARY,2,Copeland,2,2,,,312,440210002
330210002,22557,BOUNDARY,BOUNDARY,6,North Bonners Ferry,6,6,,,620,440210001
330210001,22636,BOUNDARY,BOUNDARY,1,Bonners Ferry/Kootenai,1,1,,,529,440210001
330210006,22622,BOUNDARY,BOUNDARY,5,Naples,5,5,,,593,440210005
330210004,22237,BOUNDARY,BOUNDARY,7,Valley View,7,7,,,515,440210003
330210005,22551,BOUNDARY,BOUNDARY,4,Moyie,4,4,,,759,440210004
330230004,22832,BUTTE,BUTTE,4,Howe,4,4,,,98,440230003
330230003,22810,BUTTE,BUTTE,3,Moore,3,3,,,290,440230002
330230001,22262,BUTTE,BUTTE,1,Arco 1,1,1,,,309,440230001
330230002,22796,BUTTE,BUTTE,2,Arco 2,2,2,,,196,440230001
330250001,22546,CAMAS,CAMAS,1,Camas - 01,1,1,,,235,440250001
330250002,22726,CAMAS,CAMAS,2,Camas - 02,2,2,,,248,440250002
330270027,22180,CANYON,CANYON,9,Canyon - 09,9,9,,,1056,440270055
330270043,22658,CANYON,CANYON,39,Canyon - 39,39,39,,,836,440270062
330270098,22691,CANYON,CANYON,52,Canyon - 52,52,52,,,825,440270085
330270106,22170,CANYON,CANYON,62,Canyon - 62,62,62,,,894,440270088
330270003,22179,CANYON,CANYON,11,Canyon - 11,11,11,,,553,440270045
330270074,22592,CANYON,CANYON,3,Canyon - 03,3,3,,,763,440270076
330270039,22683,CANYON,CANYON,29,Canyon - 29,29,29,,,828,440270060
330270029,22235,CANYON,CANYON,27,Canyon - 27,27,27,,,795,440270056
330270096,22694,CANYON,CANYON,59,Canyon - 59,59,59,,,671,440270084
330270065,22198,CANYON,CANYON,37,Canyon - 37,37,37,,,531,440270072
330270104,22279,CANYON,CANYON,57,Canyon - 57,57,57,,,908,440270087
330270101,22701,CANYON,CANYON,1,Canyon - 01,1,1,,,872,440270042
330270093,22470,CANYON,CANYON,40,Canyon - 40,40,40,,,734,440270082
330270063,22671,CANYON,CANYON,32,Canyon - 32,32,32,,,461,440270070
330270089,22364,CANYON,CANYON,41,Canyon - 41,41,41,,,994,440270080
330270014,22178,CANYON,CANYON,12,Canyon - 12,12,12,,,832,440270048
330270060,22670,CANYON,CANYON,33,Canyon - 33,33,33,,,381,440270068
330270037,22689,CANYON,CANYON,28,Canyon - 28,28,28,,,491,440270059
330270047,22367,CANYON,CANYON,49,Canyon - 49,49,49,,,612,440270064
330270073,2212,CANYON,CANYON,60,Canyon - 60,60,60,,,854,440270075
330270087,22209,CANYON,CANYON,31,Canyon - 31,31,31,,,738,440270079
330270041,2253,CANYON,CANYON,18,Canyon - 18,18,18,,,481,440270061
330270025,22184,CANYON,CANYON,10,Canyon - 10,10,10,,,889,440270011
330270051,22258,CANYON,CANYON,30,Canyon - 30,30,30,,,598,440270065
330270100,22442,CANYON,CANYON,51,Canyon - 51,51,51,,,671,440270086
330270020,22405,CANYON,CANYON,56,Canyon - 56,56,56,,,700,440270052
330270021,22181,CANYON,CANYON,13,Canyon - 13,13,13,,,826,440270053
330270069,22521,CANYON,CANYON,43,Canyon - 43,43,43,,,264,440270074
330270007,22249,CANYON,CANYON,8,Canyon - 08,8,8,,,598,440270004
330270031,22404,CANYON,CANYON,54,Canyon - 54,54,54,,,751,440270057
330270092,22290,CANYON,CANYON,35,Canyon - 35,35,35,,,629,440270081
330270085,22190,CANYON,CANYON,50,Canyon - 50,50,50,,,577,440270078
330270016,22123,CANYON,CANYON,55,Canyon - 55,55,55,,,787,440270050
330290008,22370,CARIBOU,CARIBOU,106,Soda 3,106,106,,,223,440290006
330290006,22485,CARIBOU,CARIBOU,207,Soda 4,207,207,,,202,440290005
330290005,22396,CARIBOU,CARIBOU,205,Soda 2,205,205,,,343,440290005
330290001,22478,CARIBOU,CARIBOU,3,Bancroft,3,3,,,245,440290001
330290002,22855,CARIBOU,CARIBOU,10,Freedom,10,10,,,33,440290002
330290007,22301,CARIBOU,CARIBOU,104,Soda 1,104,104,,,386,440290006
330290009,22766,CARIBOU,CARIBOU,9,Wayan,9,9,,,21,440290007
330290004,22482,CARIBOU,CARIBOU,1,Grace 1,1,1,,,374,440290004
330290003,22502,CARIBOU,CARIBOU,2,Grace 2,2,2,,,214,440290003
330310021,22706,CASSIA,CASSIA,111,Declo,111,111,,,389,440310017
330310013,22783,CASSIA,CASSIA,124,Unity,124,124,,,331,440310013
330310005,22474,CASSIA,CASSIA,101,Burley 1,101,101,,,185,440310005
330310007,22787,CASSIA,CASSIA,120,Pella,120,120,,,164,440310007
330310019,22816,CASSIA,CASSIA,119,Parsons,119,119,,,33,440310016
330310024,22738,CASSIA,CASSIA,118,Oakley 2,118,118,,,222,440310020
330310017,22909,CASSIA,CASSIA,110,Bridge,110,110,,,24,440310016
330310002,22457,CASSIA,CASSIA,105,Burley 5,105,105,,,347,440310002
330310008,22343,CASSIA,CASSIA,104,Burley 4,104,104,,,362,440310008
330310014,22327,CASSIA,CASSIA,107,Burley 7,107,107,,,130,440310014
330310018,22846,CASSIA,CASSIA,112,Elba,112,112,,,65,440310016
330310012,22533,CASSIA,CASSIA,113,Grandview,113,113,,,228,440310012
330310004,22349,CASSIA,CASSIA,103,Burley 3,103,103,,,346,440310004
330310016,22869,CASSIA,CASSIA,109,Almo,109,109,,,60,440310016
330310003,22471,CASSIA,CASSIA,106,Burley 6,106,106,,,481,440310003
330310022,22565,CASSIA,CASSIA,115,Jackson,115,115,,,119,440310018
330310023,22724,CASSIA,CASSIA,116,Malta,116,116,,,167,440310019
330310015,22566,CASSIA,CASSIA,125,View,125,125,,,116,440310015
330310011,22501,CASSIA,CASSIA,122,Starrahs Ferry,122,122,,,535,440310011
330310009,22268,CASSIA,CASSIA,102,Burley 2,102,102,,,194,440310009
330310006,22764,CASSIA,CASSIA,114,Heglar-Yale,114,114,,,48,440310006
330310010,22720,CASSIA,CASSIA,121,Springdale,121,121,,,295,440310010
330310001,22603,CASSIA,CASSIA,108,Albion,108,108,,,186,440310001
330310020,22914,CASSIA,CASSIA,123,Sublett,123,123,,,19,440310016
330310025,22870,CASSIA,CASSIA,117,Oakley 1,117,117,,,160,440310021
330330001,22432,CLARK,CLARK,1,Clark - 001,1,1,,,100,440330001
330330002,22922,CLARK,CLARK,2,Clark - 002,2,2,,,65,440330002
330330003,22523,CLARK,CLARK,3,Clark - 003,3,3,,,71,440330003
330350010,22595,CLEARWATER,CLEARWATER,2,Orofino 2,2,2,,,327,440350010
330350001,22407,CLEARWATER,CLEARWATER,11,Ahsahka,11,11,,,183,440350001
330350007,22840,CLEARWATER,CLEARWATER,7,Greer,7,7,,,25,440350007
330350004,22839,CLEARWATER,CLEARWATER,13,Elk River,13,13,,,70,440350004
330350012,22833,CLEARWATER,CLEARWATER,4,Orofino 4,4,4,,,230,440350012
330350015,22406,CLEARWATER,CLEARWATER,9,Weippe,9,9,,,316,440350015
330350006,22679,CLEARWATER,CLEARWATER,14,Grangemont,14,14,,,59,440350006
330350008,22924,CLEARWATER,CLEARWATER,10,Headquarters,10,10,,,13,440350008
330350014,22819,CLEARWATER,CLEARWATER,12,Pierce,12,12,,,214,440350014
330350011,22674,CLEARWATER,CLEARWATER,3,Orofino 3,3,3,,,377,440350011
330350005,22817,CLEARWATER,CLEARWATER,6,Fraser,6,6,,,53,440350005
330350013,22791,CLEARWATER,CLEARWATER,5,Orofino 5,5,5,,,366,440350013
330350009,22818,CLEARWATER,CLEARWATER,1,Orofino 1,1,1,,,355,440350009
330350002,22675,CLEARWATER,CLEARWATER,8,Teakean,8,8,,,105,440350002
330370008,22331,CUSTER,CUSTER,6,Custer - 006,6,6,,,254,440370005
330370001,22807,CUSTER,CUSTER,3,Custer - 003,3,3,,,308,440370001
330370006,22722,CUSTER,CUSTER,9,Custer - 009,9,9,,,100,440370004
330370005,22899,CUSTER,CUSTER,8,Custer - 008,8,8,,,30,440370003
330370004,22843,CUSTER,CUSTER,7,Custer - 007,7,7,,,66,440370003
330370002,22885,CUSTER,CUSTER,4,Custer - 004,4,4,,,190,440370001
330370007,22495,CUSTER,CUSTER,5,Custer - 005,5,5,,,206,440370005
330370003,22594,CUSTER,CUSTER,1,Custer - 001,1,1,,,382,440370002
330370009,22409,CUSTER,CUSTER,11,Custer - 011,11,11,,,152,440370006
330390005,22919,ELMORE,ELMORE,CA #1,Camas,CA #1,CA #1,,,11,440390005
330390009,22174,ELMORE,ELMORE,MH #6,Mt. Home #6,MH #6,MH #6,,,420,440390008
330390003,22808,ELMORE,ELMORE,KH #1,King Hill,KH #1,KH #1,,,111,440390003
330390010,22702,ELMORE,ELMORE,MH #9,Mt. Home #9,MH #9,MH #9,,,597,440390008
330390012,2243,ELMORE,ELMORE,MH #2,Mt. Home #2,MH #2,MH #2,,,663,440390010
330390004,22145,ELMORE,ELMORE,AT #1,Atlanta,AT #1,AT #1,,,30,440390004
330390006,22889,ELMORE,ELMORE,CF #1,Chattin Flats,CF #1,CF #1,,,40,440390006
330390017,22695,ELMORE,ELMORE,PI #1,Pine,PI #1,PI #1,,,71,440390013
330390002,22854,ELMORE,ELMORE,HA #1,Hammett,HA #1,HA #1,,,133,440390002
330390013,22204,ELMORE,ELMORE,MH #3,Mt. Home #3,MH #3,MH #3,,,557,440390010
330390015,2244,ELMORE,ELMORE,MH #8,Mt. Home #8,MH #8,MH #8,,,820,440390011
330390001,22745,ELMORE,ELMORE,GF #1,Glenns Ferry,GF #1,GF #1,,,467,440390001
330390018,22752,ELMORE,ELMORE,PR #1,Prairie,PR #1,PR #1,,,38,440390014
330390016,22736,ELMORE,ELMORE,MF #1,Mayfield,MF #1,MF #1,,,110,440390012
330390008,2271,ELMORE,ELMORE,MH #7,Mt. Home #7,MH #7,MH #7,,,475,440390007
330390011,2261,ELMORE,ELMORE,MH #5,Mt. Home #5,MH #5,MH #5,,,543,440390009
330390014,22690,ELMORE,ELMORE,MH #1,Mt. Home #1,MH #1,MH #1,,,467,440390011
330390007,22491,ELMORE,ELMORE,MH #4,Mt. Home #4,MH #4,MH #4,,,488,440390007
330410010,22322,FRANKLIN,FRANKLIN,4,Preston 4,4,4,,,210,440410010
330410012,22323,FRANKLIN,FRANKLIN,3,Preston 3,3,3,,,250,440410012
330410015,22883,FRANKLIN,FRANKLIN,6,Banida-Winder 6,6,6,,,73,440410015
330410014,22483,FRANKLIN,FRANKLIN,16,Whitney 16,16,16,,,183,440410014
330410001,22552,FRANKLIN,FRANKLIN,7,Clifton-Oxford 7,7,7,,,138,440410001
330410011,22896,FRANKLIN,FRANKLIN,14,Treasurton-Riverdale 14,14,14,,,157,440410011
330410017,22779,FRANKLIN,FRANKLIN,15,Weston 15,15,15,,,226,440410017
330410016,22813,FRANKLIN,FRANKLIN,13,Thatcher 13,13,13,,,68,440410016
330410003,22844,FRANKLIN,FRANKLIN,10,Franklin 10,10,10,,,279,440410003
330410005,22856,FRANKLIN,FRANKLIN,9,Fairview 9,9,9,,,207,440410005
330410006,22751,FRANKLIN,FRANKLIN,5,Preston 5,5,5,,,239,440410006
330410009,22582,FRANKLIN,FRANKLIN,1,Preston 1,1,1,,,248,440410009
330410007,22287,FRANKLIN,FRANKLIN,11,Mapleton 11,11,11,,,139,440410007
330410002,22225,FRANKLIN,FRANKLIN,8,Dayton 8,8,8,,,224,440410002
330410013,22814,FRANKLIN,FRANKLIN,2,Preston 2,2,2,,,289,440410013
330410004,22429,FRANKLIN,FRANKLIN,17,Worm Creek,17,17,,,124,440410004
330410008,22895,FRANKLIN,FRANKLIN,12,Mink Creek 12,12,12,,,82,440410008
330430004,22342,FREMONT,FREMONT,1,Fremont - 001,1,1,,,452,440430003
330430005,22776,FREMONT,FREMONT,13,Fremont - 013,13,13,,,103,440430004
330430002,22375,FREMONT,FREMONT,6,Fremont - 006,6,6,,,253,440430001
330430009,22542,FREMONT,FREMONT,7,Fremont - 007,7,7,,,383,440430008
330430010,22484,FREMONT,FREMONT,8,Fremont - 008,8,8,,,346,440430009
330430012,22778,FREMONT,FREMONT,10,Fremont - 010,10,10,,,320,440430009
330430014,22781,FREMONT,FREMONT,12,Fremont - 012,12,12,,,208,440430011
330430013,22444,FREMONT,FREMONT,11,Fremont - 011,11,11,,,284,440430010
330430001,22540,FREMONT,FREMONT,4,Fremont - 004,4,4,,,258,440430001
330430008,22774,FREMONT,FREMONT,2,Fremont - 002,2,2,,,293,440430007
330430003,22497,FREMONT,FREMONT,5,Fremont - 005,5,5,,,233,440430002
330430006,22789,FREMONT,FREMONT,3,Fremont - 003,3,3,,,216,440430005
330430011,22110,FREMONT,FREMONT,9,Fremont - 009,9,9,,,225,440430009
330450001,22172,GEM,GEM,05-WE,05 West Emmett,05-WE,05-WE,,,512,440450001
330450010,22632,GEM,GEM,11-BN,11 Bench,11-BN,11-BN,,,373,440450008
330450012,22376,GEM,GEM,09-HN,09 Hanna,09-HN,09-HN,,,421,440450009
330450004,22183,GEM,GEM,01-CE,01 Central,01-CE,01-CE,,,397,440450003
330450007,22656,GEM,GEM,04-SE,04 South Emmett,04-SE,04-SE,,,428,440450006
330450005,22147,GEM,GEM,03-BV,03 Butteview,03-BV,03-BV,,,460,440450004
330450002,22223,GEM,GEM,06-EM,06 Emerson,06-EM,06-EM,,,512,440450001
330450014,22698,GEM,GEM,12-SW,12 Sweet-Montour,12-SW,12-SW,,,260,440450011
330450013,22699,GEM,GEM,13-OL,13 Ola,13-OL,13-OL,,,65,440450010
330450003,2219,GEM,GEM,02-NE,02 North Emmett,02-NE,02-NE,,,308,440450002
330450011,2218,GEM,GEM,08-LT,08 Letha,08-LT,08-LT,,,428,440450009
330450009,22688,GEM,GEM,10-BK,10 Brick,10-BK,10-BK,,,307,440450008
330450008,22669,GEM,GEM,07-LN,07 Lincoln,07-LN,07-LN,,,441,440450007
330470003,22326,GOODING,GOODING,P2,2 Gooding City,P2,P2,,,823,440470003
330470005,22201,GOODING,GOODING,P4,4 Wendell City,P4,P4,,,560,440470005
330470004,22247,GOODING,GOODING,P3,3 Gooding Rural,P3,P3,,,788,440470004
330470001,22263,GOODING,GOODING,P7,7 Hagerman,P7,P7,,,698,440470001
330470006,22230,GOODING,GOODING,P5,5 Wendell Rural,P5,P5,,,484,440470006
330470002,22313,GOODING,GOODING,P6,6 Bliss,P6,P6,,,186,440470002
330490019,22692,IDAHO,IDAHO,17,Kamiah,17,17,,,503,440490018
330490023,22792,IDAHO,IDAHO,22,Riggins,22,22,,,298,440490022
330490012,22882,IDAHO,IDAHO,14,Grangeville 5,14,14,,,428,440490011
330490003,22794,IDAHO,IDAHO,3,Cottonwood 1,3,3,,,193,440490003
330490016,22905,IDAHO,IDAHO,8,Greencreek,8,8,,,104,440490015
330490025,22799,IDAHO,IDAHO,25,Whitebird,25,25,,,200,440490024
330490008,22449,IDAHO,IDAHO,10,Grangeville 1,10,10,,,317,440490007
330490004,22795,IDAHO,IDAHO,4,Cottonwood 2,4,4,,,198,440490003
330490009,22876,IDAHO,IDAHO,11,Grangeville 2,11,11,,,308,440490008
330490011,22126,IDAHO,IDAHO,13,Grangeville 4,13,13,,,417,440490010
330490022,22804,IDAHO,IDAHO,21,Pollock,21,21,,,213,440490021
330490024,22879,IDAHO,IDAHO,24,Stites,24,24,,,186,440490023
330490017,22756,IDAHO,IDAHO,15,Harpster,15,15,,,151,440490016
330490006,22906,IDAHO,IDAHO,6,Fenn,6,6,,,82,440490005
330490014,22881,IDAHO,IDAHO,20,Lowell,20,20,,,64,440490013
330490018,2267,IDAHO,IDAHO,9,Glover,9,9,,,93,440490017
330490005,22749,IDAHO,IDAHO,5,Elk City,5,5,,,197,440490004
330490015,22806,IDAHO,IDAHO,23,Slate Creek,23,23,,,75,440490014
330490013,22835,IDAHO,IDAHO,16,Joseph,16,16,,,14,440490012
330490020,22880,IDAHO,IDAHO,18,Keuterville,18,18,,,92,440490019
330490021,22163,IDAHO,IDAHO,19,Kooskia,19,19,,,625,440490020
330490002,22168,IDAHO,IDAHO,2,Clearwater,2,2,,,163,440490002
330490010,22825,IDAHO,IDAHO,12,Grangeville 3,12,12,,,286,440490009
330490026,22161,IDAHO,IDAHO,26,Woodland,26,26,,,109,440490025
330490007,22634,IDAHO,IDAHO,7,Ferdinand,7,7,,,125,440490006
330510008,22354,JEFFERSON,JEFFERSON,4,Grant,4,4,,,313,440510008
330510004,22254,JEFFERSON,JEFFERSON,9,Menan,9,9,,,379,440510004
330510017,22259,JEFFERSON,JEFFERSON,17,Terreton,17,17,,,256,440510017
330510001,22784,JEFFERSON,JEFFERSON,5,Hamer,5,5,,,138,440510001
330510007,22760,JEFFERSON,JEFFERSON,3,Garfield,3,3,,,694,440510007
330510016,22431,JEFFERSON,JEFFERSON,16,Roberts,16,16,,,303,440510016
330510010,22782,JEFFERSON,JEFFERSON,8,Lorenzo,8,8,,,138,440510010
330510011,22132,JEFFERSON,JEFFERSON,11,Rigby 1,11,11,,,323,440510011
330510014,223,JEFFERSON,JEFFERSON,14,Rigby 4,14,14,,,519,440510014
330510012,22759,JEFFERSON,JEFFERSON,12,Rigby 2,12,12,,,249,440510012
330510013,22315,JEFFERSON,JEFFERSON,13,Rigby 3,13,13,,,1015,440510013
330510003,22437,JEFFERSON,JEFFERSON,7,Lewisville,7,7,,,343,440510003
330510006,22275,JEFFERSON,JEFFERSON,2,Clark,2,2,,,468,440510006
330510002,22221,JEFFERSON,JEFFERSON,1,Annis,1,1,,,160,440510002
330510009,22780,JEFFERSON,JEFFERSON,6,Labelle,6,6,,,325,440510009
330510015,22220,JEFFERSON,JEFFERSON,15,Ririe,15,15,,,441,440510015
330510005,22380,JEFFERSON,JEFFERSON,10,Monteview,10,10,,,120,440510005
330530006,22379,JEROME,JEROME,6,Northeast,6,6,,,649,440530006
330530008,22377,JEROME,JEROME,7,Northwest,7,7,,,442,440530008
330530002,22381,JEROME,JEROME,5,Hazelton,5,5,,,485,440530002
330530001,22711,JEROME,JEROME,3,Eden,3,3,,,269,440530001
330530003,22488,JEROME,JEROME,4,Falls City,4,4,,,266,440530003
330530009,22166,JEROME,JEROME,10,Southwest,10,10,,,553,440530008
330530010,22328,JEROME,JEROME,9,Southeast,9,9,,,274,440530009
330530004,22320,JEROME,JEROME,1,Bishop-Court,1,1,,,437,440530004
330530007,22242,JEROME,JEROME,2,Canyonside,2,2,,,877,440530007
330530005,22246,JEROME,JEROME,8,Shepherd - View,8,8,,,570,440530005
330550024,22490,KOOTENAI,KOOTENAI,58,Kootenai - 58,58,58,,,553,440550019
330550065,22628,KOOTENAI,KOOTENAI,18,Kootenai - 18,18,18,,,956,440550053
330550055,22788,KOOTENAI,KOOTENAI,32,Kootenai - 32,32,32,,,591,440550045
330550070,22664,KOOTENAI,KOOTENAI,69,Kootenai - 69,69,69,,,574,440550058
330550068,22294,KOOTENAI,KOOTENAI,1,Kootenai - 01,1,1,,,608,440550056
330550066,22859,KOOTENAI,KOOTENAI,10,Kootenai - 10,10,10,,,261,440550054
330550035,22581,KOOTENAI,KOOTENAI,20,Kootenai - 20,20,20,,,915,440550027
330550008,22297,KOOTENAI,KOOTENAI,40,Kootenai - 40,40,40,,,943,440550006
330550058,22526,KOOTENAI,KOOTENAI,35,Kootenai - 35,35,35,,,356,440550047
330550012,22584,KOOTENAI,KOOTENAI,47,Kootenai - 47,47,47,,,867,440550009
330550069,22713,KOOTENAI,KOOTENAI,2,Kootenai - 02,2,2,,,601,440550057
330550018,22744,KOOTENAI,KOOTENAI,66,Kootenai - 66,66,66,,,447,440550014
330550006,22700,KOOTENAI,KOOTENAI,65,Kootenai - 65,65,65,,,432,440550005
330550054,22800,KOOTENAI,KOOTENAI,31,Kootenai - 31,31,31,,,257,440550044
330550021,22119,KOOTENAI,KOOTENAI,51,Kootenai - 51,51,51,,,457,440550017
330550039,22514,KOOTENAI,KOOTENAI,21,Kootenai - 21,21,21,,,541,440550030
330550009,22593,KOOTENAI,KOOTENAI,52,Kootenai - 52,52,52,,,450,440550007
330550057,22539,KOOTENAI,KOOTENAI,28,Kootenai - 28,28,28,,,874,440550046
330550026,22117,KOOTENAI,KOOTENAI,49,Kootenai - 49,49,49,,,484,440550020
330550044,22721,KOOTENAI,KOOTENAI,29,Kootenai - 29,29,29,,,443,440550035
330550001,22793,KOOTENAI,KOOTENAI,3,Kootenai - 03,3,3,,,665,440550001
330550051,22569,KOOTENAI,KOOTENAI,33,Kootenai - 33,33,33,,,363,440550042
330550067,22647,KOOTENAI,KOOTENAI,5,Kootenai - 05,5,5,,,800,440550055
330550014,22411,KOOTENAI,KOOTENAI,60,Kootenai - 60,60,60,,,315,440550011
330550040,22550,KOOTENAI,KOOTENAI,19,Kootenai - 19,19,19,,,651,440550031
330550053,22857,KOOTENAI,KOOTENAI,64,Kootenai - 64,64,64,,,352,440550043
330550005,22111,KOOTENAI,KOOTENAI,57,Kootenai - 57,57,57,,,452,440550004
330550028,22410,KOOTENAI,KOOTENAI,54,Kootenai - 54,54,54,,,587,440550022
330550017,22578,KOOTENAI,KOOTENAI,43,Kootenai - 43,43,43,,,669,440550013
330550049,22106,KOOTENAI,KOOTENAI,8,Kootenai - 08,8,8,,,869,440550040
330550034,22680,KOOTENAI,KOOTENAI,7,Kootenai - 07,7,7,,,907,440550026
330550020,22112,KOOTENAI,KOOTENAI,45,Kootenai - 45,45,45,,,652,440550016
330550032,22646,KOOTENAI,KOOTENAI,67,Kootenai - 67,67,67,,,279,440550024
330550027,22545,KOOTENAI,KOOTENAI,59,Kootenai - 59,59,59,,,402,440550021
330550050,22849,KOOTENAI,KOOTENAI,63,Kootenai - 63,63,63,,,547,440550041
330550043,22861,KOOTENAI,KOOTENAI,24,Kootenai - 24,24,24,,,449,440550034
330550059,22585,KOOTENAI,KOOTENAI,36,Kootenai - 36,36,36,,,369,440550047
330550029,22631,KOOTENAI,KOOTENAI,55,Kootenai - 55,55,55,,,479,440550022
330550004,22580,KOOTENAI,KOOTENAI,56,Kootenai - 56,56,56,,,425,440550004
330550064,22865,KOOTENAI,KOOTENAI,12,Kootenai - 12,12,12,,,300,440550052
330550013,22298,KOOTENAI,KOOTENAI,50,Kootenai - 50,50,50,,,436,440550010
330550037,22811,KOOTENAI,KOOTENAI,13,Kootenai - 13,13,13,,,306,440550029
330550061,22863,KOOTENAI,KOOTENAI,11,Kootenai - 11,11,11,,,582,440550049
330550019,22454,KOOTENAI,KOOTENAI,42,Kootenai - 42,42,42,,,689,440550015
330550036,22640,KOOTENAI,KOOTENAI,14,Kootenai - 14,14,14,,,652,440550028
330550045,22635,KOOTENAI,KOOTENAI,30,Kootenai - 30,30,30,,,707,440550036
330550025,22803,KOOTENAI,KOOTENAI,48,Kootenai - 48,48,48,,,477,440550020
330550022,22318,KOOTENAI,KOOTENAI,53,Kootenai - 53,53,53,,,576,440550017
330550011,22630,KOOTENAI,KOOTENAI,46,Kootenai - 46,46,46,,,802,440550009
330550062,22475,KOOTENAI,KOOTENAI,6,Kootenai - 06,6,6,,,823,440550050
330550038,22847,KOOTENAI,KOOTENAI,15,Kootenai - 15,15,15,,,721,440550029
330550042,22460,KOOTENAI,KOOTENAI,16,Kootenai - 16,16,16,,,770,440550033
330550047,22538,KOOTENAI,KOOTENAI,23,Kootenai - 23,23,23,,,632,440550038
330550030,22643,KOOTENAI,KOOTENAI,22,Kootenai - 22,22,22,,,724,440550023
330550046,22641,KOOTENAI,KOOTENAI,25,Kootenai - 25,25,25,,,814,440550037
330550015,22299,KOOTENAI,KOOTENAI,62,Kootenai - 62,62,62,,,381,440550011
330550052,22133,KOOTENAI,KOOTENAI,34,Kootenai - 34,34,34,,,733,440550042
330550007,22109,KOOTENAI,KOOTENAI,38,Kootenai - 38,38,38,,,732,440550006
330550033,22864,KOOTENAI,KOOTENAI,70,Kootenai - 70,70,70,,,322,440550025
330550010,22621,KOOTENAI,KOOTENAI,61,Kootenai - 61,61,61,,,789,440550008
330550060,22234,KOOTENAI,KOOTENAI,26,Kootenai - 26,26,26,,,402,440550048
330550056,22858,KOOTENAI,KOOTENAI,27,Kootenai - 27,27,27,,,402,440550046
330550002,22639,KOOTENAI,KOOTENAI,4,Kootenai - 04,4,4,,,483,440550002
